X (m),Y (m),Z (m)
0.9413256936472638,0.5409596665936985,0.6969992705669322
0.9346191228583488,0.5371055443462738,0.7998555795463912
0.9184323187399794,0.5278033355377976,0.9012987110568084
0.8929502156512651,0.5131593179740502,1.0001696765557428
0.8584639468121428,0.4933407996661212,1.0953388745168309
0.8153675181041435,0.4685742073351204,1.1857189961357422
0.7641533065502266,0.4391424994851829,1.2702774478414665
0.7054064349035769,0.40538193360042435,1.348048148685651
0.6397980866157393,0.36767822440065057,1.4181425678247195
0.568077837560624,0.32646213704777455,1.4797598759914599
0.4910650921244933,0.28220456565059354,1.5321960949754403
0.4096397215046718,0.235411153296046,1.574852140579372
0.3247320111744805,0.18661651507312899,1.6072406671605814
0.23731203236469017,0.13637813009147645,1.6289916355586516
0.14837855899239547,0.08526997227832767,1.6398565407956216
0.058947656661479414,0.033875952722079924,1.6397112512472314
-0.029958925894571845,-0.017216751516299103,1.628557426847667
-0.1173254302996532,-0.06742440590562013,1.6065225001247991
-0.2021536935821472,-0.11617338761589308,1.5738582202825915
-0.2834745521944023,-0.16290673916348541,1.5309377769645471
-0.36035891471357206,-0.20709053165457236,1.4782515365592166
-0.43192837671812634,-0.2482199649267739,1.4164014397605136
-0.4973652565649915,-0.28582513489481776,1.3460941243907443
-0.5559219374084897,-0.3194764022082567,1.268132852058163
-0.6069294087284356,-0.34878930088428634,1.183408330887038
-0.6498049097803758,-0.3734289308344986,1.092888539170616
-0.6840585876414886,-0.3931137841009166,0.9976076662118243
-0.70929909378392,-0.40761896108653733,0.8986542967026835
-0.7252380552346657,-0.41677874003492354,0.7971589736359972
-0.7316933692389634,-0.4204884704025205,0.6942812818431292
-0.7285912837856376,-0.4187057684919051,0.5911965997285643
-0.7159672402243833,-0.41145100168584847,0.48908267056277394
-0.69396546834808,-0.3988070557498146,0.38910614675646965
-0.6628373385663197,-0.3809183878614647,0.2924092608480139
-0.6229384899965809,-0.35798937618631305,0.20009677548805554
